date,spy_ret,gspc_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2024-03-21,0.003304703,0.0032365354,1.73407e-05,873626724.76,1,2.0,13.0399999619,3,3
2024-03-22,-0.0018958066,-0.0014021878,1.33286e-05,673718297.73,3,2.0,12.9200000763,4,3
2024-03-25,-0.0027628065,-0.0030549645,8.29467e-05,4184733401.42,18,4.0,13.0600004196,0,3
2024-03-26,-0.001847013,-0.0027997952,8.98398e-05,4519975341.04,10,5.0,13.1899995804,1,3
2024-03-27,0.0084038191,0.0086306265,1.9296e-06,96900369.74,1,1.0,13.2399997711,2,3
2024-03-28,-0.0001910958,0.0011164855,4.90814e-05,2485508422.95,7,4.0,12.779999733,3,3
2024-04-01,-0.0017397942,-0.0020135845,0.0002632593,13329057692.53,32,5.0,13.0100002289,0,4
2024-04-02,-0.0063581018,-0.0072390591,3.00773e-05,1520193648.71,3,3.0,13.6499996185,1,4
2024-04-03,0.001098501,0.0010911224,7.2758e-06,365400470.65,2,1.0,14.6099996567,2,4
2024-04-04,-0.0122060918,-0.0123343364,3.0141e-06,151540839.81,1,1.0,14.3299999237,3,4
2024-04-05,0.0104468889,0.0110991942,7.4372e-06,369352801.01,4,1.0,16.3500003815,4,4
2024-04-08,0.0005593388,-0.000374631,1.97141e-05,989286138.37,2,2.0,16.0300006866,0,4
2024-04-09,0.0011567641,0.0014454932,4.77781e-05,2398929833.12,3,4.0,15.1899995804,1,4
2024-04-10,-0.0100131174,-0.0094569806,7.2668e-06,365288708.35,3,1.0,14.9799995422,2,4
2024-04-11,0.0075468858,0.0074447977,1.0844e-05,539648781.32,1,2.0,15.8000001907,3,4
2024-04-12,-0.013803077,-0.0145506883,7.1037e-06,356180750.81,2,1.0,14.9099998474,4,4
2024-04-15,-0.0125281273,-0.0120213549,3.34039e-05,1651757292.31,10,3.0,17.3099994659,0,4
2024-04-16,-0.001823795,-0.002056507,2.6601e-06,129888111.75,1,1.0,19.2299995422,1,4
2024-04-17,-0.0059182392,-0.0057806027,0.0,0.0,0,,18.3999996185,2,4
2024-04-18,-0.0020577341,-0.0022081601,4.9094e-06,237867224.56,1,1.0,18.2099990845,3,4
2024-04-19,-0.0087283501,-0.0087585481,4.7895e-06,231580097.01,2,1.0,18.0,4,4
2024-04-22,0.0092091395,0.0087312481,0.0001044452,5005987842.11,6,5.0,18.7099990845,0,4
2024-04-23,0.0118666306,0.0119645763,5.2951e-06,256127863.22,3,1.0,16.9400005341,1,4
2024-04-24,-0.0004746173,0.0002130101,5.52007e-05,2701785054.22,3,4.0,15.6899995804,2,4
2024-04-25,-0.0037989225,-0.0045764304,0.0,0.0,0,,15.970000267,3,4
2024-04-26,0.0094739113,0.0102091426,1.46708e-05,714991287.75,3,2.0,15.3699998856,4,4
2024-04-29,0.0035414704,0.0031784487,3.66706e-05,1804096732.64,3,3.0,15.029999733,0,4
2024-04-30,-0.0158412473,-0.0157305136,0.0001038801,5128727660.96,7,5.0,14.6700000763,1,4
2024-05-01,-0.003247151,-0.0034354388,1.1016e-06,53524081.3,1,1.0,15.6499996185,2,5
2024-05-02,0.0093534378,0.0091284371,0.0,0.0,0,,15.3900003433,3,5
2024-05-03,0.0123953226,0.0125567397,1.02863e-05,502844915.65,2,2.0,14.6800003052,4,5
2024-05-06,0.0103268178,0.0103261239,5.33525e-05,2640448644.61,5,4.0,13.4899997711,0,5
2024-05-07,0.0011034464,0.0013434298,3.6577e-05,1828911492.58,3,3.0,13.4899997711,1,5
2024-05-08,9.6662e-05,-5.8356e-06,0.0,0.0,0,,13.2299995422,2,5
2024-05-09,0.0057618679,0.0050909477,0.0,0.0,0,,13.0,3,5
2024-05-10,0.001288125,0.0016493988,1.5866e-05,798858344.77,2,2.0,12.6899995804,4,5
2024-05-13,0.0001342951,-0.0002413041,5.4883e-06,276693352.18,1,1.0,12.5500001907,0,5
2024-05-14,0.004588153,0.0048378131,1.22719e-05,618769554.03,1,2.0,13.6000003815,1,5
2024-05-15,0.0123830339,0.0117159279,4.9324e-06,249843532.68,4,1.0,13.4200000763,2,5
2024-05-16,-0.0020575084,-0.0020816678,7.4457e-05,3818183790.83,2,4.0,12.4499998093,3,5
2024-05-17,0.0014375338,0.0011647735,4.42482e-05,2264398580.03,5,3.0,12.4200000763,4,5
2024-05-20,0.0011521113,0.0009163899,1.22172e-05,626113883.85,3,2.0,11.9899997711,0,5
2024-05-21,0.0024525295,0.0025018742,5.64916e-05,2898440734.23,7,4.0,12.1499996185,1,5
2024-05-22,-0.0028793441,-0.002706123,1.28709e-05,661991499.93,2,2.0,11.8599996567,2,5
2024-05-23,-0.0073042202,-0.0073807895,4.3216e-06,221634839.18,1,1.0,12.2899999619,3,5
2024-05-24,0.0066164353,0.0070010426,1.51365e-05,770607219.12,5,2.0,12.7700004578,4,5
2024-05-28,0.0006988424,0.0002488019,0.0001011609,5184240234.31,9,5.0,11.9300003052,1,5
2024-05-29,-0.0070025518,-0.0073670465,2.6504e-06,135923823.91,1,1.0,12.9200000763,2,5
2024-05-30,-0.0066337016,-0.0059750356,6.907e-06,351730995.53,1,1.0,14.279999733,3,5
2024-05-31,0.0091081493,0.0080278762,2.79725e-05,1415028724.28,7,3.0,14.470000267,4,5
2024-06-03,0.0008153529,0.0011160826,0.000146064,7456149273.66,14,5.0,12.9200000763,0,6
2024-06-04,0.0011178986,0.0015028091,3.04878e-05,1557582174.87,5,3.0,13.1099996567,1,6
2024-06-05,0.0118851002,0.0118476498,1.10861e-05,567007690.68,3,2.0,13.1599998474,2,6
2024-06-06,-1.87214e-05,-0.0001998166,0.0,0.0,0,,12.6300001144,3,6
2024-06-07,-0.0012156574,-0.0011152197,9.57047e-05,4952984629.1,4,5.0,12.5799999237,4,6
2024-06-10,0.0030897611,0.0025808547,3.94615e-05,2039760839.17,11,3.0,12.220000267,0,6
2024-06-11,0.0024083171,0.0027103813,2.34717e-05,1216999461.93,9,3.0,12.7399997711,1,6
2024-06-12,0.008213005,0.0085036728,1.4272e-06,74180198.09,1,1.0,12.8500003815,2,6
2024-06-13,0.0020134973,0.0023446559,0.0001243934,6518376645.93,3,5.0,12.0399999619,3,6
2024-06-14,0.0006083825,-0.0003938607,1.98944e-05,1044589980.25,7,2.0,11.9399995804,4,6
2024-06-17,0.0079589264,0.0076643866,0.0001652827,8683747083.27,8,5.0,12.6599998474,0,6
2024-06-18,0.0025406959,0.0025213274,7.6377e-05,4044688924.26,17,4.0,12.75,1,6
2024-06-20,-0.0027165313,-0.0025259318,2.02543e-05,1075327998.16,2,2.0,12.3000001907,3,6
2024-06-21,-0.0045520845,-0.0015621303,9.48892e-05,5024120925.97,15,5.0,13.279999733,4,6
2024-06-24,-0.0032506648,-0.0030651719,1.33616e-05,704240450.75,3,2.0,13.1999998093,0,6
2024-06-25,0.0038508805,0.00393359,0.0001046902,5499887341.07,14,5.0,13.3299999237,1,6
2024-06-26,0.0012480823,0.0015724312,2.41848e-05,1275437161.09,1,3.0,12.8400001526,2,6
2024-06-27,0.0015764795,0.0009073212,2.59471e-05,1370084682.22,3,3.0,12.5500001907,3,6
2024-06-28,-0.003935107,-0.0040836526,0.0001308948,6922533714.45,17,5.0,12.2399997711,4,6
2024-07-01,0.0020580945,0.0026755639,2.51703e-05,1325926147.67,5,3.0,12.4399995804,0,7
2024-07-02,0.0067297149,0.0061953179,0.0001641036,8662459298.25,23,5.0,12.220000267,1,7
2024-07-03,0.0044626003,0.0050844444,3.3579e-06,178445788.91,2,1.0,12.029999733,2,7
2024-07-05,0.0057664972,0.0054487652,0.000100457,5362288954.25,8,5.0,12.0900001526,4,7
2024-07-08,0.001153928,0.001016699,3.6187e-06,194275125.75,1,1.0,12.4799995422,0,7
2024-07-09,0.0009724427,0.0007410719,4.40329e-05,2366713041.27,4,3.0,12.3699998856,1,7
2024-07-10,0.0098952897,0.0102080653,9.3203e-06,501440864.3,2,2.0,12.5100002289,2,7
2024-07-11,-0.0086225803,-0.0087630288,0.0,0.0,0,,12.8500003815,3,7
2024-07-12,0.0063075221,0.0055170271,2.84537e-05,1532651446.81,6,3.0,12.9200000763,4,7
2024-07-15,0.0027501189,0.0028262026,1.78473e-05,967403683.17,6,2.0,12.4600000381,0,7
2024-07-16,0.0059301478,0.0063893755,8.14886e-05,4429203696.96,18,4.0,13.1199998856,1,7
2024-07-17,-0.0140211435,-0.0139275432,0.0,0.0,0,,13.1899995804,2,7
2024-07-18,-0.0076849019,-0.0078164039,4.4124e-06,237867224.56,1,1.0,14.4799995422,3,7
2024-07-19,-0.0066405803,-0.0071402655,3.79506e-05,2030172263.0,9,3.0,15.9300003052,4,7
2024-07-22,0.0103099042,0.0107920356,1.3647e-06,72518681.77,1,1.0,16.5200004578,0,7
2024-07-23,-0.0015685479,-0.0015581026,0.000104814,5627222932.05,9,5.0,14.9099998474,1,7
2024-07-24,-0.0226625161,-0.0231490938,5.04775e-05,2705771335.02,3,4.0,14.720000267,2,7
2024-07-25,-0.0052103679,-0.0051426202,0.0,0.0,0,,18.0400009155,3,7
2024-07-26,0.0111996984,0.0110904687,2.41971e-05,1261051363.12,4,3.0,18.4599990845,4,7
2024-07-29,0.0005877734,0.0008133101,4.35931e-05,2297331174.25,3,3.0,16.3899993896,0,7
2024-07-30,-0.0050664691,-0.0049601719,9.637e-07,50814061.69,1,1.0,16.6000003815,1,7
2024-07-31,0.016254608,0.0157933987,1.0202e-06,53524081.3,1,1.0,17.6900005341,2,7
2024-08-01,-0.0141609408,-0.013693503,0.0,0.0,0,,16.3600006104,3,8
2024-08-02,-0.0186184143,-0.0183818609,9.27915e-05,4877214811.31,7,5.0,18.5900001526,4,8
2024-08-05,-0.0291236983,-0.0299687984,3.4391e-06,177397952.46,1,1.0,23.3899993896,0,8
2024-08-06,0.0092195668,0.0103540859,5.7068e-05,2857971065.21,5,4.0,38.5699996948,1,8
2024-08-07,-0.006684001,-0.0077346479,0.0,0.0,0,,27.7099990845,2,8
2024-08-08,0.0231173638,0.0230426115,0.0,0.0,0,,27.8500003815,3,8
2024-08-09,0.0044096216,0.0046716768,4.48146e-05,2301884893.52,4,3.0,23.7900009155,4,8
2024-08-12,0.0005253932,4.3034e-05,7.5744e-06,390770184.81,1,1.0,20.3700008392,0,8
2024-08-13,0.0164456245,0.0168475798,6.94829e-05,3586585949.03,3,4.0,20.7099990845,1,8
2024-08-14,0.0031547894,0.0038237284,0.0,0.0,0,,18.1200008392,2,8
2024-08-15,0.0171402434,0.0161332478,7.15476e-05,3765741201.14,4,4.0,16.1900005341,3,8
2024-08-16,0.0022420132,0.0019897794,1.60346e-05,858411162.27,3,2.0,15.2299995422,4,8
2024-08-19,0.0095614148,0.0097222847,3.20972e-05,1722171339.83,8,3.0,14.8000001907,0,8
2024-08-20,-0.0016260845,-0.0019845554,9.5743e-06,518616589.58,3,2.0,14.6499996185,1,8
2024-08-21,0.0034365185,0.0042396768,0.0,0.0,0,,15.8800001144,2,8
2024-08-22,-0.0078484971,-0.0089328055,1.41731e-05,769110887.77,2,2.0,16.2700004578,3,8
2024-08-23,0.0106253542,0.0114833709,3.60212e-05,1939371692.86,6,3.0,17.5499992371,4,8
2024-08-26,-0.002383838,-0.0031537267,0.0,0.0,0,,15.8599996567,0,8
2024-08-27,0.0013730979,0.0015951961,9.05128e-05,4913216571.61,7,5.0,16.1499996185,1,8
2024-08-28,-0.0058052742,-0.0059759732,2.5006e-06,135923823.91,1,1.0,15.4300003052,2,8
2024-08-29,8.95357e-05,-3.93791e-05,6.5086e-06,351730995.53,1,1.0,17.1100006104,3,8
2024-08-30,0.0095460147,0.0100930518,5.7209e-05,3091909176.05,12,4.0,15.6499996185,4,8
2024-09-03,-0.0205790089,-0.0211510744,9.63279e-05,5255822817.48,14,5.0,15.0,1,9
2024-09-04,-0.0020468136,-0.0016025436,1.8337e-06,97991404.92,1,1.0,20.7199993134,2,9
2024-09-05,-0.0024322113,-0.0030180176,1.00393e-05,535393517.05,3,2.0,21.3199996948,3,9
2024-09-06,-0.0168301163,-0.0172602499,0.0001386513,7376227200.2,8,5.0,19.8999996185,4,9
2024-09-09,0.0111962173,0.0115800703,0.0,0.0,0,,22.3799991608,0,9
2024-09-10,0.0043557127,0.0044726727,2.87646e-05,1521364546.01,9,3.0,19.4500007629,1,9
2024-09-11,0.0102589426,0.0106650259,1.3965e-06,74180198.09,1,1.0,19.0799999237,2,9
2024-09-12,0.0084232966,0.0074953024,0.0001214632,6518376645.93,3,5.0,17.6900005341,3,9
2024-09-13,0.0052227419,0.0054077114,3.39818e-05,1839010103.88,8,3.0,17.0699996948,4,9
2024-09-16,0.0014768724,0.0012566298,0.0001317613,7167830242.58,5,5.0,16.5599994659,0,9
2024-09-17,0.0004086072,0.0002645501,0.0001179305,6424908867.17,21,5.0,17.1399993896,1,9
2024-09-18,-0.0029658531,-0.0028964559,2.22786e-05,1214246935.75,4,3.0,17.6100006104,2,9
2024-09-19,0.0170644026,0.0169768532,0.0,0.0,0,,18.2299995422,3,9
2024-09-20,-0.0047812192,-0.0019410274,2.6616e-06,147099603.1,1,1.0,16.3299999237,4,9
2024-09-23,0.0024988701,0.0028092731,9.886e-06,543769109.04,4,2.0,16.1499996185,0,9
2024-09-24,0.0028613143,0.0025111788,5.35693e-05,2953894859.58,8,4.0,15.8900003433,1,9
2024-09-25,-0.0022055134,-0.0018612489,1.14294e-05,632040534.71,3,2.0,15.3900003433,2,9
2024-09-26,0.0039646513,0.0040386757,3.99378e-05,2203665556.14,2,3.0,15.4099998474,3,9
2024-09-27,-0.0014503182,-0.001253217,6.8002e-05,3767048222.13,11,4.0,15.3699998856,4,9
2024-09-30,0.004007278,0.0042365526,9.15878e-05,5066254528.04,8,5.0,16.9599990845,0,9
2024-10-01,-0.0089584749,-0.0093241071,0.0001340189,7443070581.26,21,5.0,16.7299995422,1,10
2024-10-02,0.0004220573,0.0001383909,8.2948e-06,456543537.6,2,1.0,19.2600002289,2,10
2024-10-03,-0.0018281793,-0.0016814135,6.6106e-06,364003196.19,2,1.0,18.8999996185,3,10
2024-10-04,0.0090873394,0.0089702494,0.0001508134,8289083370.66,14,5.0,20.4899997711,4,10
2024-10-07,-0.0090404427,-0.0095860222,9.4149e-06,522167301.67,3,2.0,19.2099990845,0,10
2024-10-08,0.0094575471,0.0096893475,9.3426e-06,513476443.22,5,2.0,22.6399993896,1,10
2024-10-09,0.0069264474,0.007113412,6.5841e-06,365288708.35,3,1.0,21.4200000763,2,10
2024-10-10,-0.0017500255,-0.0020701228,0.0,0.0,0,,20.8600006104,3,10
2024-10-11,0.005988253,0.0060518476,1.36899e-05,763443947.11,4,2.0,20.9300003052,4,10
2024-10-14,0.0081783189,0.0077076669,6.30755e-05,3538590407.47,5,4.0,20.4599990845,0,10
2024-10-15,-0.0077696775,-0.0076094663,3.25227e-05,1839471240.28,10,3.0,19.7000007629,1,10
2024-10-16,0.0043464044,0.004679146,0.0,0.0,0,,20.6399993896,2,10
2024-10-17,8.58454e-05,-0.0001711605,0.0,0.0,0,,19.5799999237,3,10
2024-10-18,0.0038465723,0.0039715527,6.25283e-05,3524657186.81,15,4.0,19.1100006104,4,10
2024-10-21,-0.0016422141,-0.0018227695,2.3069e-06,130540121.02,2,1.0,18.0300006866,0,10
2024-10-22,-0.0005311543,-0.0004748539,0.0001014928,5733619575.99,8,5.0,18.3700008392,1,10
2024-10-23,-0.0091373809,-0.0091913234,5.02217e-05,2835659446.77,4,4.0,18.2000007629,2,10
2024-10-24,0.0021626672,0.002145772,0.0,0.0,0,,19.2399997711,3,10
2024-10-25,-0.0003453011,-0.0002994472,7.2521e-06,406607683.48,2,1.0,19.0799999237,4,10
2024-10-28,0.0030913911,0.0026514435,0.0001354303,7590670844.12,8,5.0,20.3299999237,0,10
2024-10-29,0.0016183779,0.0016141272,7.748e-06,435604699.15,2,1.0,19.7999992371,1,10
2024-10-30,-0.0030252672,-0.0033002339,0.0,0.0,0,,19.3400001526,2,10
2024-10-31,-0.0196031015,-0.0186147009,9.534e-07,53524081.3,1,1.0,20.3500003815,3,10
2024-11-01,0.004220532,0.0040925095,0.0,0.0,0,,23.1599998474,4,11
2024-11-04,-0.0021539306,-0.0028120835,8.9e-06,491942615.55,1,2.0,21.8799991608,0,11
2024-11-05,0.0120917756,0.0122656445,5.1817e-05,2857971065.21,5,4.0,21.9799995422,1,11
2024-11-06,0.0248655549,0.0252959278,0.0,0.0,0,,20.4899997711,2,11
2024-11-07,0.0077321459,0.0074312297,0.0,0.0,0,,16.2700004578,3,11
2024-11-08,0.0043317224,0.0037568333,3.11268e-05,1794536900.63,3,3.0,15.1999998093,4,11
2024-11-11,0.0009528867,0.0009690634,0.0,0.0,0,,14.9399995804,0,11
2024-11-12,-0.0031063954,-0.0028926597,2.46404e-05,1428094470.15,3,3.0,14.970000267,1,11
2024-11-13,0.0004858067,0.0002322277,0.0,0.0,0,,14.7100000381,2,11
2024-11-14,-0.0064301593,-0.0060497348,6.60524e-05,3818183790.83,2,4.0,14.0200004578,3,11
2024-11-15,-0.0128085884,-0.0132034899,2.26838e-05,1302812837.11,5,3.0,14.3100004196,4,11
2024-11-18,0.0040973528,0.0039178144,4.51339e-05,2559004772.3,6,3.0,16.1399993896,0,11
2024-11-19,0.0036554676,0.0039635848,2.67203e-05,1521198844.61,6,3.0,15.5799999237,1,11
2024-11-20,0.0003388315,2.19509e-05,0.0,0.0,0,,16.3500003815,2,11
2024-11-21,0.005368303,0.0053404615,4.5586e-06,260560673.13,1,1.0,17.1599998474,3,11
2024-11-22,0.0030994103,0.0034679591,4.18626e-05,2405622786.5,12,3.0,16.8700008392,4,11
2024-11-25,0.0033920833,0.0030204803,1.55733e-05,897689266.65,3,2.0,15.2399997711,0,11
2024-11-26,0.0052214867,0.0057220056,0.0001037857,6002788017.8,9,5.0,14.6000003815,1,11
2024-11-27,-0.0030300628,-0.003801238,8.8311e-06,513445226.5,3,2.0,14.1000003815,2,11
2024-11-29,0.0062120645,0.0056077855,1.16398e-05,674693126.07,1,2.0,14.1000003815,4,11
2024-12-02,0.0017924108,0.0024484565,9.10273e-05,5309098763.67,7,5.0,13.5100002289,0,12
2024-12-03,0.0004638077,0.0004514491,9.30794e-05,5438511112.73,19,5.0,13.3400001526,1,12
2024-12-04,0.0062095348,0.0060514179,6.6513e-06,388807593.49,3,1.0,13.3000001907,2,12
2024-12-05,-0.0016456572,-0.0018697756,0.0,0.0,0,,13.4499998093,3,12
2024-12-06,0.0018956656,0.0024954538,0.0001313626,7713883152.82,12,5.0,13.5399999619,4,12
2024-12-09,-0.0051496436,-0.0061442139,3.38261e-05,1990102115.74,5,3.0,12.7700004578,0,12
2024-12-10,-0.0031090906,-0.0029638833,4.4713e-05,2617068475.87,9,3.0,14.1899995804,1,12
2024-12-11,0.0077306474,0.008165786,8.454e-06,493275775.33,2,1.0,14.1800003052,2,12
2024-12-12,-0.0051526105,-0.0054140225,0.000126774,7454243942.21,4,5.0,13.5799999237,3,12
2024-12-13,-0.0001985589,-2.64666e-05,2.03979e-05,1193204207.94,7,2.0,13.9200000763,4,12
2024-12-16,0.0042699657,0.0037993543,8.23796e-05,4817963613.15,2,4.0,13.8100004196,0,12
2024-12-17,-0.0041200417,-0.003863995,9.46293e-05,5558015030.01,18,5.0,14.6899995804,1,12
2024-12-18,-0.0298034874,-0.0294928464,3.9143e-06,228955775.39,3,1.0,15.8699998856,2,12
2024-12-19,-0.0003071121,-0.0008651123,1.63566e-05,928228395.06,1,2.0,27.6200008392,3,12
2024-12-20,0.0086163608,0.0108691238,0.0001109823,6296238084.6,20,5.0,24.0900001526,4,12
2024-12-23,0.0059882904,0.0072872735,3.15445e-05,1805001957.31,6,3.0,18.3600006104,0,12
2024-12-24,0.01111501,0.0110427593,5.41005e-05,3114207554.17,11,4.0,16.7800006866,1,12
2024-12-26,6.65875e-05,-0.0004056588,0.0,0.0,0,,14.2700004578,3,12
2024-12-27,-0.0105265188,-0.0110557361,0.0001076955,6268644500.81,12,5.0,14.7299995422,4,12
2024-12-30,-0.0114116384,-0.0107019957,1.65489e-05,953125992.96,1,2.0,15.9499998093,0,12
2024-12-31,-0.0036380159,-0.0042848004,0.0001231912,7014155006.0,19,5.0,17.3999996185,1,12
2025-01-02,-0.0024570066,-0.0022238866,6.7722e-06,384186413.8,2,1.0,17.3500003815,3,1
2025-01-03,0.0125034164,0.0125960267,0.000102228,5785144500.71,12,5.0,17.9300003052,4,1
2025-01-06,0.0057605762,0.0055380451,6.34918e-05,3637967813.73,3,4.0,16.1299991608,0,1
2025-01-07,-0.0113040524,-0.0111039129,1.83896e-05,1059762318.08,8,2.0,16.0400009155,1,1
2025-01-08,0.0014609948,0.0015603602,3.69178e-05,2103458986.4,3,3.0,17.8199996948,2,1
2025-01-10,-0.0152674348,-0.0154116438,5.1069e-06,291400575.39,2,1.0,17.7000007629,4,1
2025-01-13,0.0015504564,0.0015754441,7.24006e-05,4068112678.15,4,4.0,19.5400009155,0,1
2025-01-14,0.0013759916,0.0011462798,5.18971e-05,2920562665.87,7,4.0,19.1900005341,1,1
2025-01-15,0.018189984,0.0183127923,1.06589e-05,600666233.76,5,2.0,18.7099990845,2,1
2025-01-16,-0.0019231664,-0.0021126895,3.66733e-05,2104257385.58,2,3.0,16.1200008392,3,1
2025-01-17,0.010039893,0.009991059,1.73205e-05,991912188.33,6,2.0,16.6000003815,4,1
2025-01-21,0.0091535368,0.0087682271,3.38702e-05,1959160907.43,3,3.0,15.970000267,1,1
2025-01-22,0.0056214488,0.0061379415,3.0003e-05,1751354927.56,3,3.0,15.0600004196,2,1
2025-01-23,0.0054580792,0.0053134862,0.0,0.0,0,,15.1000003815,3,1
2025-01-24,-0.0029192772,-0.0028551323,5.55817e-05,3280494997.2,2,4.0,15.0200004578,4,1
2025-01-27,-0.0141453953,-0.0145807157,0.0,0.0,0,,14.8500003815,0,1
2025-01-28,0.0085923961,0.0092178694,0.0001693789,9826753686.71,8,5.0,17.8999996185,1,1
2025-01-29,-0.0044829317,-0.0046788958,1.73716e-05,1016495966.68,1,2.0,16.4099998474,2,1
2025-01-30,0.00536711,0.0052754144,9.188e-07,53524081.3,1,1.0,16.5599994659,3,1
2025-01-31,-0.005321914,-0.0050468258,2.6888e-06,157469647.79,1,1.0,15.8400001526,4,1
2025-02-03,-0.0067295666,-0.0076085977,1.73461e-05,1010469742.97,2,2.0,16.4300003052,0,2
2025-02-04,0.0067082818,0.0072248818,1.79135e-05,1036500864.05,5,2.0,18.6200008392,1,2
2025-02-05,0.0040545403,0.0039086729,0.0,0.0,0,,17.2099990845,2,2
2025-02-06,0.003475616,0.0036442987,0.0,0.0,0,,15.7700004578,3,2
2025-02-07,-0.009153562,-0.0094647701,0.0,0.0,0,,15.5,4,2
2025-02-10,0.0067912111,0.0067125411,1.4439e-05,839655759.43,1,2.0,16.5400009155,0,2
2025-02-11,0.0007605555,0.0003395828,0.0001035527,6062683396.84,4,5.0,15.8100004196,1,2
2025-02-12,-0.00322151,-0.0027238667,0.0,0.0,0,,16.0200004578,2,2
2025-02-13,0.0105575366,0.0104262921,6.18365e-05,3611411075.57,1,4.0,15.8900003433,3,2
2025-02-14,-4.91501e-05,-7.19438e-05,5.5143e-06,325451897.97,2,1.0,15.1000003815,4,2
2025-02-18,0.002935834,0.0024449878,3.47315e-05,2049724159.09,6,3.0,14.7700004578,1,2
2025-02-19,0.0023549076,0.0023769694,0.0,0.0,0,,15.3500003815,2,2
2025-02-20,-0.0041603247,-0.0043341851,0.0,0.0,0,,15.2700004578,3,2
2025-02-21,-0.0171041029,-0.0170641267,6.65069e-05,3929366649.56,14,4.0,15.6599998474,4,2
2025-02-24,-0.0045504225,-0.0049691065,0.0,0.0,0,,18.2099990845,0,2
2025-02-25,-0.004973178,-0.0046797309,4.22623e-05,2443069201.42,9,3.0,18.9799995422,1,2
2025-02-26,0.000504826,0.0001360243,2.4418e-06,140454618.04,1,1.0,19.4300003052,2,2
2025-02-27,-0.0159619043,-0.0158645537,6.1119e-06,351730995.53,1,1.0,19.1000003815,3,2
2025-02-28,0.0156055125,0.0158541446,7.50321e-05,4249090472.17,9,4.0,21.1299991608,4,2
2025-03-03,-0.0175198985,-0.0175967395,8.4775e-06,487573076.72,2,1.0,19.6299991608,0,3
2025-03-04,-0.0118369117,-0.0122348266,0.0001923683,10870041767.4,23,5.0,22.7800006866,1,3
2025-03-05,0.0107478632,0.0111592779,3.5459e-06,197992205.22,2,1.0,23.5100002289,2,3
2025-03-06,-0.017751133,-0.0178190071,0.0,0.0,0,,21.9300003052,3,3
2025-03-07,0.0056048625,0.0055206178,2.74057e-05,1519256722.76,2,3.0,24.8700008392,4,3
2025-03-10,-0.0266355853,-0.0269730913,1.25316e-05,698595620.36,3,2.0,23.3700008392,0,3
2025-03-11,-0.0083128796,-0.0075678653,3.74775e-05,2033595304.16,12,3.0,27.8600006104,1,3
2025-03-12,0.005306541,0.0048868699,3.1996e-06,172171603.01,2,1.0,26.9200000763,2,3
2025-03-13,-0.0133304924,-0.0138909842,0.000141244,7640760570.8,4,5.0,24.2299995422,3,3
2025-03-14,0.0206557887,0.0212658691,3.80146e-05,2029029271.74,9,3.0,24.6599998474,4,3
2025-03-17,0.0077113535,0.0064161307,0.0001038571,5657883163.38,7,5.0,21.7700004578,0,3
2025-03-18,-0.0108084362,-0.0106535121,9.35758e-05,5137091175.93,17,5.0,20.5100002289,1,3
2025-03-19,0.0108908508,0.0107984956,9.5651e-06,519427706.38,2,2.0,21.7000007629,2,3
2025-03-20,-0.002891779,-0.0021848932,1.6193e-06,88893941.71,1,1.0,19.8999996185,3,3
2025-03-21,-0.0026702679,0.0008246534,8.14391e-05,4457731723.02,18,4.0,19.7999992371,4,3
2025-03-24,0.017908502,0.0176460001,2.5363e-06,138459655.29,2,1.0,19.2800006866,0,3
2025-03-25,0.0024038546,0.0015743335,7.83293e-05,4352635821.49,12,4.0,17.4799995422,1,3
2025-03-26,-0.0119382665,-0.0111569349,3.6027e-05,2006777974.86,4,3.0,17.1499996185,2,3
2025-03-27,-0.0026557092,-0.0033069809,3.47756e-05,1913945669.95,5,3.0,18.3299999237,3,3
2025-03-28,-0.020138329,-0.0197372207,0.0001429414,7846181423.89,22,5.0,18.6900005341,4,3
2025-03-31,0.006712813,0.0055385216,0.0001512122,8133019738.38,9,5.0,21.6499996185,0,3
2025-04-01,0.0028244266,0.0037812355,0.0001390001,7526369615.12,24,5.0,22.2800006866,1,4
2025-04-02,0.0063284115,0.0067281947,1.83407e-05,995887341.92,5,2.0,21.7700004578,2,4
2025-04-03,-0.0492808162,-0.0483956334,7.981e-07,43608966.89,1,1.0,21.5100002289,3,4
2025-04-04,-0.0585429713,-0.0597496053,6.77687e-05,3520598635.31,8,4.0,30.0200004578,4,4
2025-04-07,-0.0017811786,-0.0023314725,0.0001004868,4914701519.03,5,5.0,45.3100013733,0,4
2025-04-08,-0.0156627817,-0.0157005246,8.9222e-06,435597650.99,3,2.0,46.9799995422,1,4
2025-04-09,0.1050193018,0.0951538764,1.34316e-05,645484136.98,4,2.0,52.3300018311,2,4
2025-04-10,-0.0438189972,-0.0346075796,0.0,0.0,0,,33.6199989319,3,4
2025-04-11,0.0178428172,0.0180920952,1.19517e-05,606870964.83,3,2.0,40.7200012207,4,4
2025-04-14,0.0097014508,0.0079447124,1.48629e-05,768161920.69,2,2.0,37.5600013733,0,4
2025-04-15,-0.0028008788,-0.0017277809,3.52974e-05,1841975754.0,9,3.0,30.8899993896,1,4
2025-04-16,-0.0222280325,-0.0224083715,0.0,0.0,0,,30.1200008392,2,4
2025-04-17,0.0014267778,0.0013268381,0.0,0.0,0,,32.6399993896,3,4
