date,spy_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2019-11-22,0.0022238775,3.24084e-05,973313348.31,9,3,13.1300001144,4,11
2019-11-25,0.0077502049,0.0002642944,7955150636.74,16,5,12.3400001526,0,11
2019-11-26,0.0022656651,0.0001436556,4357485722.51,6,5,11.8699998856,1,11
2019-11-29,-0.0037086769,1.78176e-05,544098147.67,2,2,11.75,4,11
2019-12-02,-0.0084947438,0.0001581851,4812596933.32,17,5,12.6199998856,0,12
2019-12-03,-0.006706542,0.0001550535,4677249762.49,8,5,14.9099998474,1,12
2019-12-05,0.0017979759,3.279e-06,98854492.9,1,1,14.8000001907,3,12
2019-12-06,0.0091340498,4.48123e-05,1353430411.28,4,3,14.5200004578,4,12
2019-12-09,-0.0031441238,6.26485e-05,1909403111.47,7,4,13.6199998856,0,12
2019-12-10,-0.0011150953,2.80434e-05,852020181.23,6,3,15.8599996567,1,12
2019-12-11,0.0028386906,7.9745e-06,242012938.97,1,1,15.6800003052,2,12
2019-12-12,0.008619017,0.0001298851,3952986704.24,3,5,14.9899997711,3,12
2019-12-13,0.0005991311,9.65904e-05,2965017050.25,6,5,13.9399995804,4,12
2019-12-16,0.0068700133,1.30811e-05,401789931.89,1,2,12.6300001144,0,12
2019-12-17,0.0002191153,0.0001769258,5471643996.2,17,5,12.1400003433,1,12
2019-12-18,6.25497e-05,2.7778e-06,85924242.48,2,1,12.2899999619,2,12
2019-12-19,0.0040989943,2.31436e-05,715946666.04,2,3,12.5799999237,3,12
2019-12-20,-0.0005297068,1.6477e-05,511805247.71,6,2,12.5,4,12
2019-12-23,0.0015277343,0.00013471,4182107358.69,14,5,12.5100002289,0,12
2019-12-24,3.11617e-05,3.69003e-05,1147330126.55,3,3,12.6099996567,1,12
2019-12-27,-0.000247777,7.07745e-05,2212354467.55,10,4,12.6499996185,4,12
2019-12-30,-0.005513222,0.0001034641,3233402280.19,14,5,13.4300003052,0,12
2019-12-31,0.0024292974,0.0001896948,5895552760.14,16,5,14.8199996948,1,12
2020-01-02,0.0093519229,5.44691e-05,1696965430.33,2,4,13.779999733,3,1
2020-01-03,-0.0075722335,4.28017e-05,1345943317.36,8,3,12.470000267,4,1
2020-01-06,0.0038150522,3.31564e-05,1034739816.32,6,3,14.0200004578,0,1
2020-01-07,-0.0028117773,4.36689e-05,1368013511.52,3,3,13.8500003815,1,1
2020-01-08,0.005329536,3.46025e-05,1080943601.64,3,3,13.7899999619,2,1
2020-01-10,-0.0028777054,1.1007e-06,34803552.98,1,1,12.5399999619,4,1
2020-01-13,0.0068773474,5.95286e-05,1876775297.93,7,4,12.5600004196,0,1
2020-01-14,-0.0015246226,2.12174e-05,673526664.69,2,2,12.3199996948,1,1
2020-01-15,0.0022598571,3.86048e-05,1223606793.78,5,3,12.3900003433,2,1
2020-01-16,0.0083183856,1.6849e-06,53524081.3,1,1,12.4200000763,3,1
2020-01-17,0.0031125309,9.54267e-05,3056672183.05,16,5,12.3199996948,4,1
2020-01-21,-0.0019581997,8.15779e-05,2621204433.78,3,4,12.1000003815,1,1
2020-01-22,0.0001207623,4.76166e-05,1526986545.29,3,4,12.8500003815,2,1
2020-01-23,0.001146873,1.5466e-06,49602778.33,1,1,12.9099998474,3,1
2020-01-24,-0.0088930791,2.1274e-06,68307344.22,1,1,12.9799995422,4,1
2020-01-27,-0.0160294102,0.0002087706,6643812602.84,6,5,14.5600004196,0,1
2020-01-28,0.0104791797,4.0404e-06,126518717.02,1,1,18.2299995422,1,1
2020-01-29,-0.0008260256,2.17623e-05,688592800.46,1,3,16.2800006866,2,1
2020-01-31,-0.0181579035,1.9117e-06,60636548.96,1,1,15.4899997711,4,1
2020-02-03,0.0074285396,3.14853e-05,980516234.11,6,3,18.8400001526,0,2
2020-02-04,0.0152412764,1.50239e-05,471351452.03,1,2,17.9699993134,1,2
2020-02-10,0.0074653232,8.2515e-05,2653313315.78,6,4,15.470000267,0,2
2020-02-11,0.0017330498,2.4413e-05,790874372.47,2,3,15.0399999619,1,2
2020-02-13,-0.0010669666,8.51414e-05,2780786528.19,1,4,13.7399997711,3,2
2020-02-14,0.001602114,5.4323e-06,177233755.94,1,1,14.1499996185,4,2
2020-02-18,-0.0025769997,6.27636e-05,2051001119.09,8,4,13.6800003052,1,2
2020-02-20,-0.0041082466,6.7946e-06,222523691.05,1,1,14.3800001144,3,2
2020-02-21,-0.0102982671,3.47483e-05,1133324997.19,5,3,15.5600004196,4,2
2020-02-24,-0.0331653988,7.4716e-05,2411789132.93,9,4,17.0799999237,0,2
2020-02-25,-0.0303021498,7.76669e-05,2423894584.1,7,4,25.0300006866,1,2
2020-02-28,-0.0042015393,0.0001619843,4664771598.0,7,5,39.1599998474,4,2
2020-03-02,0.0433065083,0.000282453,8099813914.5,22,5,40.1100006104,0,3
2020-03-03,-0.0286324572,0.0001536804,4597898004.1,8,5,33.4199981689,1,3
2020-03-05,-0.0332416876,7.1923e-06,217807073.43,2,1,31.9899997711,3,3
2020-03-06,-0.016531112,4.58049e-05,1341021765.68,4,3,39.6199989319,4,3
2020-03-09,-0.0780944703,5.37603e-05,1547910561.09,7,4,41.9399986267,0,3
2020-03-10,0.0517448925,8.14202e-05,2161240589.51,12,4,54.4599990845,1,3
2020-03-11,-0.0487484482,5.8763e-06,164054724.8,1,1,47.2999992371,2,3
2020-03-12,-0.0956771619,0.0001411999,3749825543.13,1,5,53.9000015259,3,3
2020-03-13,0.0854863031,0.0001427906,3429255776.34,6,5,75.4700012207,4,3
2020-03-16,-0.1094237354,0.0001358997,3542770924.13,15,5,57.8300018311,0,3
2020-03-17,0.0539920643,0.0001486386,3450859167.61,16,5,82.6900024414,1,3
2020-03-18,-0.0506329229,1.43751e-05,351757962.6,3,2,75.9100036621,2,3
2020-03-19,0.0021249771,2.0342e-05,472564053.37,2,2,76.4499969482,3,3
2020-03-20,-0.0486881698,2.93591e-05,683490362.19,7,3,72.0,4,3
2020-03-23,-0.0255682082,0.000120071,2659194970.71,9,5,66.0400009155,0,3
2020-03-24,0.0906032618,2.2549e-05,486621305.22,6,3,61.5900001526,1,3
2020-03-25,0.0149701809,1.28311e-05,301991578.6,1,2,61.6699981689,2,3
2020-03-26,0.0583898023,3.20257e-05,765037333.87,3,3,63.9500007629,3,3
2020-03-27,-0.0297856573,8.66784e-05,2191490970.73,11,4,61.0,4,3
2020-03-30,0.0324757154,0.0001734094,4253725078.69,21,5,65.5400009155,0,3
2020-03-31,-0.014905385,0.0003759972,9522724651.79,20,5,57.0800018311,1,3
2020-04-01,-0.0450048733,3.92702e-05,979754428.68,5,3,53.5400009155,2,4
2020-04-02,0.0230753934,1.47186e-05,350688132.76,1,2,57.0600013733,3,4
2020-04-03,-0.0144541928,4.06567e-05,991049605.44,7,3,50.9099998474,4,4
2020-04-06,0.0671662144,8.91698e-05,2142189168.9,4,5,46.7999992371,0,4
2020-04-07,0.0010194803,8.91562e-05,2285724070.76,2,5,45.2400016785,1,4
2020-04-08,0.0335684145,1.09422e-05,280814208.42,2,2,46.7000007629,2,4
2020-04-13,-0.0091301525,3.31953e-05,893902069.95,4,3,41.6699981689,0,4
2020-04-14,0.0294928708,1.35624e-05,361882123.95,1,2,41.1699981689,1,4
2020-04-15,-0.0212481011,1.5387e-05,422674856.32,6,2,37.7599983215,2,4
2020-04-17,0.0270154367,0.0001354093,3658173693.37,18,5,40.1100006104,4,4
2020-04-20,-0.0176179809,6.58267e-05,1826394584.15,6,4,38.1500015259,0,4
2020-04-21,-0.0303632512,8.80472e-05,2399875674.06,3,4,43.8300018311,1,4
2020-04-22,0.0221945406,9.00539e-05,2380042692.3,5,5,45.4099998474,2,4
2020-04-24,0.0139387087,7.3643e-06,198936007.94,3,1,41.3800010681,4,4
2020-04-27,0.0144184421,0.0001020306,2794646268.05,4,5,35.9300003052,0,4
2020-05-01,-0.0264734307,1.79069e-05,503492821.75,1,2,34.1500015259,4,5
2020-05-04,0.0027582261,2.13884e-05,585461795.7,5,3,37.1899986267,0,5
2020-05-05,0.0092393238,2.98151e-05,818376049.51,2,3,35.9700012207,1,5
2020-05-08,0.0165461968,1.0456e-06,29117200.6,1,1,31.4400005341,4,5
2020-05-11,0.0002051619,6.62648e-05,1875752467.72,2,4,27.9799995422,0,5
2020-05-12,-0.019931578,2.07203e-05,586648326.81,1,2,27.5699996948,1,5
2020-05-14,0.0119673119,0.0001086431,2961357081.97,1,5,35.2799987793,3,5
2020-05-15,0.0045969665,2.58969e-05,714335259.05,5,3,32.6100006104,4,5
2020-05-18,0.0304596942,4.73246e-05,1311394576.95,6,4,31.8899993896,0,5
2020-05-19,-0.0102711823,6.62516e-05,1891796917.29,5,4,29.2999992371,1,5
2020-05-21,-0.0069039432,3.7774e-06,108566947.14,1,1,27.9899997711,3,5
2020-05-22,0.0018990693,2.19758e-05,627257620.49,5,3,29.5300006866,4,5
2020-05-26,0.0123205527,4.75398e-05,1359510961.09,10,4,28.1599998474,1,5
2020-05-28,-0.0018449496,7.5739e-06,222523691.05,1,1,27.6200008392,3,5
2020-05-29,0.0044559068,7.1094e-06,208490604.67,2,1,28.5900001526,4,5
2020-06-01,0.0040417338,0.0002270381,6687828616.22,17,5,27.5100002289,0,6
2020-06-02,0.0082801469,6.99368e-05,2068443393.29,10,4,28.2299995422,1,6
2020-06-04,-0.0026267133,3.2803e-06,99123851.19,1,1,25.6599998474,3,6
2020-06-05,0.0256295329,0.0001158088,3490280281.33,4,5,25.8099994659,4,6
2020-06-08,0.0120874802,7.24116e-05,2238295922.11,9,4,24.5200004578,0,6
2020-06-09,-0.0074566942,0.0001321025,4132742582.04,8,5,25.8099994659,1,6
2020-06-10,-0.0055800009,2.26586e-05,703572484.64,3,3,27.5699996948,2,6
2020-06-11,-0.0576489487,0.000129378,3994908815.93,3,5,27.5699996948,3,6
2020-06-12,0.0119756704,1.4234e-06,41419143.64,2,1,40.7900009155,4,6
2020-06-15,0.0093356445,8.36862e-05,2464242259.91,14,4,36.0900001526,0,6
2020-06-16,0.0192476922,0.0001203373,3576557060.18,14,5,34.4000015259,1,6
2020-06-17,-0.0041538466,9.1516e-06,277232284.39,2,2,33.6699981689,2,6
2020-06-18,0.0003850193,1.62e-06,48870185.87,1,1,33.4700012207,3,6
2020-06-19,-0.0100711532,4.59574e-05,1386944851.23,7,3,32.9399986267,4,6
2020-06-22,0.0064151775,0.000115271,3443723265.99,9,5,35.1199989319,0,6
2020-06-23,0.0046036723,1.43134e-05,430354788.66,2,2,31.7700004578,1,6
2020-06-24,-0.0255087062,2.4559e-06,74180198.09,1,1,31.3700008392,2,6
2020-06-25,0.0107205426,3.4375e-05,1011813292.47,2,3,33.8400001526,3,6
2020-06-26,-0.0237514826,2.4092e-05,716739775.23,5,3,32.2200012207,4,6
2020-06-29,0.0146975632,8.44191e-05,2451827712.54,12,4,34.7299995422,0,6
2020-06-30,0.0128095448,0.0003356639,9892150887.57,23,5,31.7800006866,1,6
2020-07-01,0.0070048118,2.64473e-05,789396467.92,3,3,30.4300003052,2,7
2020-07-02,0.0055069626,1.16674e-05,350688132.76,1,2,28.6200008392,3,7
2020-07-06,0.015437263,3.00681e-05,908734867.74,3,3,27.6800003052,0,7
2020-07-07,-0.0103137964,0.0001184812,3636075671.21,5,5,27.9400005341,1,7
2020-07-08,0.0076486516,9.2457e-06,280814208.42,2,2,29.4300003052,2,7
2020-07-10,0.0102105459,1.8401e-06,55996505.6,2,1,29.2600002289,4,7
2020-07-13,-0.0086589629,4.10192e-05,1260983966.81,4,3,27.2900009155,0,7
2020-07-14,0.0129590177,1.90023e-05,579098373.44,4,2,32.1899986267,1,7
2020-07-15,0.0091872336,5.8009e-06,179072946.94,3,1,29.5200004578,2,7
2020-07-17,0.00289907,0.0001024348,3180711442.03,16,5,28.0,4,7
2020-07-20,0.0080815805,0.0001286144,4005194766.19,7,5,25.6800003052,0,7
2020-07-21,0.0021275358,1.398e-06,43887746.99,1,1,24.4599990845,1,7
2020-07-22,0.0056920573,7.09116e-05,2230847871.74,3,4,24.8400001526,2,7
2020-07-24,-0.0064403847,4.3142e-06,134867201.49,2,1,26.0799999237,4,7
2020-07-27,0.0072924343,0.0002253518,6999380946.63,7,5,25.8400001526,0,7
2020-07-28,-0.0063423915,4.0439e-06,126518717.02,1,1,24.7399997711,1,7
2020-07-29,0.0122987251,4.7991e-06,149194820.56,2,1,25.4400005341,2,7
2020-08-03,0.006952161,2.36559e-05,747660465.91,4,3,24.4599990845,0,8
2020-08-04,0.0038626144,4.21085e-05,1340123197.97,4,3,24.2800006866,1,8
2020-08-07,0.0007179157,4.34e-08,1404464.49,1,1,22.6499996185,4,8
2020-08-10,0.0029889111,5.94325e-05,1924716796.56,4,4,22.2099990845,0,8
2020-08-11,-0.0082546696,1.31514e-05,427180813.68,2,2,22.1299991608,1,8
2020-08-13,-0.0018077758,9.06647e-05,2961357081.97,1,5,22.2800006866,3,8
2020-08-14,2.97176e-05,9.3903e-06,306158271.57,1,2,22.1299991608,4,8
2020-08-17,0.0031766041,0.0001165532,3800174482.03,10,5,22.0499992371,0,8
2020-08-18,0.002160371,8.96634e-05,2932730513.44,10,5,21.3500003815,1,8
2020-08-20,0.0031135657,3.3259e-06,108566947.14,1,1,22.5400009155,3,8
2020-08-21,0.0035473933,3.80092e-05,1244573700.28,6,3,22.7199993134,4,8
2020-08-24,0.0101331517,3.90592e-05,1283492044.49,6,3,22.5400009155,0,8
2020-08-25,0.0034993049,5.97385e-05,1982909671.72,7,4,22.3700008392,1,8
2020-08-27,0.0021865501,6.6142e-06,222523691.05,1,1,23.2700004578,3,8
2020-08-28,0.0064593922,4.1312e-06,139290353.49,2,1,24.4699993134,4,8
2020-08-31,-0.0036225371,0.0001720595,5838773956.93,22,5,22.9599990845,0,8
2020-09-01,0.0094185926,9.63205e-05,3256760305.31,10,5,26.4099998474,1,9
2020-09-04,-0.0081647043,4.41171e-05,1474934181.89,5,3,33.5999984741,4,9
2020-09-08,-0.0273229287,0.000117432,3893960105.3,6,5,30.75,1,9
2020-09-09,0.0197473583,1.05848e-05,341394575.7,2,2,31.4599990845,2,9
2020-09-10,-0.0173636474,0.0001406275,4625264882.32,5,5,28.8099994659,3,9
2020-09-11,0.0005090985,8.77706e-05,2836666184.49,3,4,29.7099990845,4,9
2020-09-14,0.0131712684,5.41517e-05,1751026351.5,9,4,26.8700008392,0,9
2020-09-15,0.0050523607,8.04446e-05,2635481696.07,12,4,25.8500003815,1,9
2020-09-16,-0.0039686217,1.61546e-05,531922214.14,3,2,25.5900001526,2,9
2020-09-18,-0.015453795,8.85377e-05,2878171841.22,13,4,26.4599990845,4,9
2020-09-21,-0.0111295713,0.0001181096,3780154530.19,12,5,25.8299999237,0,9
2020-09-22,0.0101843795,1.5441e-06,48870185.87,1,1,27.7800006866,1,9
2020-09-23,-0.023190958,8.185e-06,261688787.66,1,1,26.8600006104,2,9
2020-09-24,0.002665464,2.58315e-05,806722083.61,2,3,28.5799999237,3,9
2020-09-25,0.0161669582,1.68509e-05,527657958.19,4,2,28.5100002289,4,9
2020-09-28,0.0166093489,2.20001e-05,700035738.48,4,3,26.3799991608,0,9
2020-09-29,-0.0054460256,7.11783e-05,2302486774.85,5,4,26.1900005341,1,9
2020-09-30,0.0075819706,0.0001028779,3309784566.61,6,5,26.2700004578,2,9
2020-10-01,0.00642,2.43521e-05,789396467.92,3,3,26.3700008392,3,10
2020-10-02,-0.009494458,0.0002295769,7489717837.46,21,5,26.7000007629,4,10
2020-10-05,0.0177330862,1.36378e-05,440694422.54,3,2,27.6299991608,0,10
2020-10-06,-0.014215967,1.15e-05,378203938.97,3,2,27.9599990845,1,10
2020-10-07,0.0174066737,1.02121e-05,331074454.87,3,2,29.4799995422,2,10
2020-10-09,0.0089301511,2.7465e-06,91394804.53,1,1,26.3600006104,4,10
2020-10-12,0.016087607,4.6222e-05,1551836444.3,3,4,25.0,0,10
2020-10-13,-0.0065260842,2.50493e-05,854523475.84,4,3,25.0699996948,1,10
2020-10-14,-0.0062834152,1.96465e-05,665842351.18,4,2,26.0699996948,2,10
2020-10-15,-0.0012358598,5.3172e-06,179072946.94,3,1,26.3999996185,3,10
2020-10-16,-0.000604292,7.082e-06,238212264.46,2,1,26.9699993134,4,10
2020-10-19,-0.0152034284,4.58805e-05,1542327757.22,5,3,27.4099998474,0,10
2020-10-20,0.0040057164,1.37658e-05,455716562.78,5,2,29.1800003052,1,10
2020-10-21,-0.0018929288,4.29353e-05,1427068860.73,1,3,29.3500003815,2,10
2020-10-23,0.0033951814,7.61923e-05,2541525817.74,4,4,28.1100006104,4,10
2020-10-26,-0.0184799125,0.0002457338,8224711689.75,11,5,27.5499992371,0,10
2020-10-27,-0.0034474009,1.80916e-05,594337398.47,1,2,32.4599990845,1,10
2020-10-28,-0.0341789294,2.75938e-05,903371053.24,3,3,33.3499984741,2,10
2020-11-02,0.0112084387,2.30088e-05,727254921.45,5,3,38.0200004578,0,11
2020-11-03,0.0176559248,2.05594e-05,657116615.46,2,2,37.1300010681,1,11
2020-11-09,0.0125656667,6.65652e-05,2256157638.34,4,4,24.8600006104,0,11
2020-11-10,-0.0014665755,1.37341e-05,471351452.03,1,2,25.75,1,11
2020-11-12,-0.0097009052,8.57765e-05,2961357081.97,1,4,23.4500007629,3,11
2020-11-13,0.0138444969,8.9548e-06,306158271.57,1,2,25.3500003815,4,11
2020-11-16,0.01248255,5.79253e-05,2007837529.74,11,4,23.1000003815,0,11
2020-11-17,-0.0053783053,7.30793e-05,2564731488.21,8,4,22.4500007629,1,11
2020-11-19,0.0042101718,3.1481e-06,108566947.14,1,1,23.8400001526,3,11
2020-11-20,-0.0068478177,1.42586e-05,493796257.86,3,2,23.1100006104,4,11
2020-11-23,0.0059944417,9.95662e-05,3424519138.7,9,5,23.7000007629,0,11
2020-11-24,0.0161137187,2.87801e-05,995807875.41,7,3,22.6599998474,1,11
2020-11-27,0.0027850046,8.00913e-05,2811516904.8,9,4,21.25,4,11
2020-11-30,-0.004427134,0.0001710043,6019637905.81,18,5,20.8400001526,0,11
2020-12-01,0.0109373902,9.71794e-05,3405731957.09,11,5,20.5699996948,1,12
2020-12-04,0.0086176434,3.25349e-05,1154795198.45,5,3,21.2800006866,4,12
2020-12-07,-0.0020549135,5.28873e-05,1893358939.29,9,4,20.7900009155,0,12
2020-12-08,0.0029261619,2.77743e-05,992274097.48,3,3,21.2999992371,1,12
2020-12-09,-0.0089688716,7.3034e-06,261688787.66,1,1,20.6800003052,2,12
2020-12-10,-0.0003270959,0.0001436276,5100143337.36,6,5,22.2700004578,3,12
2020-12-11,-0.001172588,0.0002119136,7522481635.46,6,5,22.5200004578,4,12
2020-12-14,-0.0044771613,3.118e-07,11053609.59,1,1,23.3099994659,0,12
2020-12-15,0.0135194225,7.97421e-05,2814697386.66,15,4,24.7199993134,1,12
2020-12-16,0.0015693528,1.48687e-05,531922214.14,3,2,22.8899993896,2,12
2020-12-17,0.0055919624,2.11743e-05,758691899.74,2,2,22.5,3,12
2020-12-18,-0.0082204966,0.0001259352,4537596800.78,16,5,21.9300003052,4,12
2020-12-21,-0.0035755115,0.0001027974,3673466331.1,14,5,21.5699996948,0,12
2020-12-22,-0.0016854106,5.62738e-05,2003756182.59,6,4,25.1599998474,1,12
2020-12-28,0.0085908223,3.23933e-05,1157011729.61,6,3,21.5300006866,0,12
2020-12-29,-0.0019077893,2.65714e-05,957220947.08,6,3,21.7000007629,1,12
2020-12-30,0.0014267991,3.70209e-05,1331113937.2,4,3,23.0799999237,2,12
2020-12-31,0.0050808213,4.80199e-05,1729054899.55,2,4,22.7700004578,3,12
2021-01-04,-0.0136139838,8.2051e-05,2969420921.9,6,4,22.75,0,1
2021-01-05,0.0068873287,3.4757e-05,1240731142.38,9,3,26.9699993134,1,1
2021-01-06,0.0059785132,1.52167e-05,546935429.91,3,2,25.3400001526,2,1
2021-01-07,0.0148574983,3.84108e-05,1388859199.92,1,3,25.0699996948,3,1
2021-01-08,0.0056977147,2.60455e-05,955745386.07,2,3,22.3700008392,4,1
2021-01-11,-0.0067408258,6.57275e-05,2425628306.54,6,4,21.5599994659,0,1
2021-01-13,0.0026929787,2.42262e-05,888210525.3,1,3,23.3299999237,2,1
2021-01-14,-0.0035019802,1.23361e-05,453499060.4,2,2,22.2099990845,3,1
2021-01-15,-0.0072926579,5.9538e-06,218107039.41,4,1,23.25,4,1
2021-01-19,0.0078519606,4.2879e-06,155935180.54,1,1,24.3400001526,1,1
2021-01-20,0.0138386923,4.74477e-05,1739036319.09,3,4,23.2399997711,2,1
2021-01-22,-0.0035394165,1.17902e-05,438511387.63,5,2,21.3199996948,4,1
2021-01-25,0.0039438199,0.000175762,6513935849.25,9,5,21.9099998474,0,1
2021-01-26,-0.0015609305,0.0001031745,3838844405.13,3,5,23.1900005341,1,1
2021-01-27,-0.0244404614,2.28766e-05,849846971.94,2,3,23.0200004578,2,1
2021-02-01,0.0166455091,0.0001033051,3700508935.87,5,5,33.0900001526,0,2
2021-02-02,0.0141402245,1.26348e-05,460125894.04,2,2,30.2399997711,1,2
2021-02-08,0.00722194,9.27729e-05,3481640139.89,6,5,20.8700008392,0,2
2021-02-09,-0.000665821,9.2178e-06,348429061.96,2,2,21.2399997711,1,2
2021-02-11,0.0016150659,7.84298e-05,2961357081.97,1,4,21.9899997711,3,2
2021-02-16,-0.0008660015,8.25592e-05,3137732700.14,12,4,19.9699993134,1,2
2021-02-19,-0.0017659768,1.34757e-05,509649481.92,3,2,22.4899997711,4,2
2021-02-22,-0.007691716,3.4245e-05,1292857360.15,8,3,22.0499992371,0,2
2021-02-23,0.0012143793,2.3922e-05,896184894.85,3,3,23.4500007629,1,2
2021-02-25,-0.0240957774,5.868e-06,222523691.05,1,1,21.3400001526,3,2
2021-02-26,-0.0051526202,1.43781e-05,532101404.51,5,2,28.8899993896,4,2
2021-03-01,0.0242401976,0.0001997239,7353272512.05,19,5,27.9500007629,0,3
2021-03-02,-0.0078032192,4.61069e-05,1738676039.74,9,4,23.3500003815,1,3
2021-03-03,-0.0132457055,4.2529e-06,159122448.64,1,1,24.1000003815,2,3
2021-03-05,0.018396582,1.36502e-05,497724437.27,1,2,28.5699996948,4,3
2021-03-08,-0.0049787651,5.54023e-05,2057295055.28,8,4,24.6599998474,0,3
2021-03-09,0.0142775128,7.22138e-05,2668216440.62,12,4,25.4699993134,1,3
2021-03-10,0.0062245863,1.1972e-05,448665430.88,2,2,24.0300006866,2,3
2021-03-11,0.0101391559,0.0001122593,4233260241.95,2,5,22.5599994659,3,3
2021-03-12,0.0013467811,7.30049e-05,2780900423.71,4,4,21.9099998474,4,3
2021-03-15,0.0059635744,0.0001010455,3854209154.47,17,5,20.6900005341,0,3
2021-03-16,-0.0012613203,8.13499e-05,3121459655.88,14,4,20.0300006866,1,3
2021-03-17,0.0034098813,9.8442e-06,377253289.19,3,2,19.7900009155,2,3
2021-03-18,-0.0145496618,1.71276e-05,658606657.75,2,2,19.2299995422,3,3
2021-03-19,-0.0051088177,1.82267e-05,690674828.08,5,2,21.5799999237,4,3
2021-03-22,0.0079849678,8.41169e-05,3171203966.74,9,4,20.9500007629,0,3
2021-03-23,-0.0078707974,1.64976e-05,626924384.45,5,2,18.8799991608,1,3
2021-03-25,0.0056255761,2.83139e-05,1062061562.65,3,3,21.2000007629,3,3
2021-03-26,0.0161149566,1.66256e-05,627138784.67,5,2,19.8099994659,4,3
2021-03-29,-0.0005051068,4.5087e-05,1728146238.77,10,3,18.8600006104,0,3
2021-03-30,-0.0026529582,0.0002086151,7992001136.85,20,5,20.7399997711,1,3
2021-03-31,0.0040533416,8.6538e-05,3306457071.04,5,4,19.6100006104,2,3
2021-04-01,0.0107990789,2.23341e-05,856804109.24,4,3,19.3999996185,3,4
2021-04-05,0.014353112,8.96562e-05,3476625833.44,6,5,17.3299999237,0,4
2021-04-06,-0.0005905853,5.42603e-05,2134266529.08,3,4,17.9099998474,1,4
2021-04-07,0.0011572964,1.25609e-05,493775522.38,4,2,18.1200008392,2,4
2021-04-09,0.0072701491,2.2223e-06,87877736.92,1,1,16.9500007629,4,4
2021-04-12,0.0003645882,3.90194e-05,1554160714.65,4,3,16.6900005341,0,4
2021-04-13,0.0029636835,1.29261e-05,515039669.67,2,2,16.9099998474,1,4
2021-04-14,-0.0034151364,1.26985e-05,507471021.95,3,2,16.6499996185,2,4
2021-04-15,0.0107424542,9.8758e-06,393317831.01,4,2,16.9899997711,3,4
2021-04-16,0.0033424259,9.366e-07,37703849.06,1,1,16.5699996948,4,4
2021-04-19,-0.0049130477,4.2368e-06,171117932.74,2,1,16.25,0,4
2021-04-20,-0.0073215435,8.1914e-06,329216509.62,2,1,17.2900009155,1,4
2021-04-22,-0.0091331224,1.3517e-06,54437357.12,1,1,17.5,3,4
2021-04-23,0.0108424124,6.27235e-05,2503040030.77,4,4,18.7099990845,4,4
2021-04-26,0.0020876209,0.0002071049,8354327062.05,9,5,17.3299999237,0,4
2021-04-27,-0.0002155033,5.5407e-06,223972579.46,2,1,17.6399993896,1,4
2021-04-28,-0.0002873997,6.02676e-05,2435660649.15,4,4,17.5599994659,2,4
2021-04-30,-0.0065705132,1.42175e-05,578084350.9,1,2,17.6100006104,4,4
2021-05-03,0.0021567804,1.71254e-05,691743638.94,4,2,18.6100006104,0,5
2021-05-10,-0.0099023802,6.68167e-05,2730089599.37,4,4,16.6900005341,0,5
2021-05-11,-0.0089247523,2.61527e-05,1057999778.84,2,3,19.6599998474,1,5
2021-05-13,0.0120125184,8.09859e-05,3178041746.5,1,4,27.5900001526,3,5
2021-05-14,0.0153553374,8.7004e-06,345521477.92,1,2,23.1299991608,4,5
2021-05-17,-0.0025445235,6.30409e-05,2542007039.43,10,4,18.8099994659,0,5
2021-05-18,-0.0086156783,5.27336e-05,2120974607.91,8,4,19.7199993134,1,5
2021-05-20,0.0107579555,2.9119e-06,115804743.61,1,1,22.1800003052,3,5
2021-05-21,-0.0008187159,4.123e-06,165734886.06,3,1,20.6700000763,4,5
2021-05-24,0.0101942714,8.04726e-05,3232134010.01,7,4,20.1499996185,0,5
2021-05-25,-0.0022187255,5.58263e-05,2265085092.35,9,4,18.3999996185,1,5
2021-05-27,0.0005249749,5.8396e-06,236880058.21,1,1,17.3600006104,3,5
2021-05-28,0.0017887381,4.0666e-05,1650449680.34,8,3,16.7399997711,4,5
2021-06-01,-0.0008808568,0.0001249499,5080220154.3,10,5,16.7600002289,1,6
2021-06-02,0.0015726002,2.9117e-06,118280196.91,1,1,17.8999996185,2,6
2021-06-04,0.0091458729,1.43168e-05,580333853.71,3,2,18.0400009155,4,6
2021-06-07,-0.0009701932,5.14573e-05,2104905968.7,8,4,16.4200000763,0,6
2021-06-08,0.0002131655,6.88426e-05,2813332326.4,9,4,16.4200000763,1,6
2021-06-10,0.0046483849,0.0001206796,4925403955.65,5,5,17.8899993896,3,6
2021-06-11,0.0016524922,7.25136e-05,2973318224.47,3,4,16.1000003815,4,6
2021-06-14,0.0022389579,6.4714e-05,2657890693.95,19,4,15.6499996185,0,6
2021-06-15,-0.0018341691,9.93388e-05,4089114462.14,20,5,16.3899993896,1,6
2021-06-16,-0.0055833622,2.22477e-05,914110281.37,4,3,17.0200004578,2,6
2021-06-17,-0.0003316295,4.5888e-06,187491114.06,1,1,18.1499996185,3,6
2021-06-18,-0.0167073199,2.3213e-06,94811869.12,2,1,17.75,4,6
2021-06-21,0.0143159446,9.33466e-05,3749026537.94,12,5,20.7000007629,0,6
2021-06-22,0.0053461961,9.2634e-06,377365470.9,1,2,17.8899993896,1,6
2021-06-23,-0.0012053113,1.8113e-06,74180198.09,1,1,16.6599998474,2,6
2021-06-24,0.0059157595,1.81535e-05,742582716.05,1,2,16.3199996948,3,6
