cik,entityName,val,accn,end,fy,fp,form,filed,frame,year,tag
319201,KLA CORPORATION,131076611.0,0000319201-26-000008,2026-01-26,,,,,,2025,EntityCommonStockSharesOutstanding
319201,KLA CORP,1306546783.0,0000319201-26-000027,2026-08-03,,,,,,2026,EntityCommonStockSharesOutstanding
320193,Apple Inc.,5544583000.0,0001193125-16-439878,2016-01-08,,,,,,2015,EntityCommonStockSharesOutstanding
320193,Apple Inc.,5246540000.0,0001628280-17-000717,2017-01-20,,,,,,2016,EntityCommonStockSharesOutstanding
320193,Apple Inc.,5074013000.0,0000320193-18-000007,2018-01-19,,,,,,2017,EntityCommonStockSharesOutstanding
320193,Apple Inc.,4715280000.0,0000320193-19-000010,2019-01-18,,,,,,2018,EntityCommonStockSharesOutstanding
320193,Apple Inc.,4375480000.0,0000320193-20-000010,2020-01-17,,,,,,2019,EntityCommonStockSharesOutstanding
320193,Apple Inc.,16788096000.0,0000320193-21-000010,2021-01-15,,,,,,2020,EntityCommonStockSharesOutstanding
320193,Apple Inc.,16319441000.0,0000320193-22-000007,2022-01-14,,,,,,2021,EntityCommonStockSharesOutstanding
320193,Apple Inc.,15821946000.0,0000320193-23-000006,2023-01-20,,,,,,2022,EntityCommonStockSharesOutstanding
320193,Apple Inc.,15441881000.0,0000320193-24-000006,2024-01-19,,,,,,2023,EntityCommonStockSharesOutstanding
320193,Apple Inc.,15022073000.0,0000320193-25-000008,2025-01-17,,,,,,2024,EntityCommonStockSharesOutstanding
320193,Apple Inc.,14681140000.0,0000320193-26-000006,2026-01-16,,,,,,2025,EntityCommonStockSharesOutstanding
320193,Apple Inc.,14594180000.0,0000320193-26-000020,2026-07-17,,,,,,2026,EntityCommonStockSharesOutstanding
320335,GLOBE LIFE INC.,96497627.0,0000320335-23-000008,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
320335,GLOBE LIFE INC.,93707838.0,0000320335-24-000006,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
320335,GLOBE LIFE INC.,83848424.0,0000320335-25-000013,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
320335,GLOBE LIFE INC.,78637130.0,0000320335-26-000090,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
320335,GLOBE LIFE INC.,76849447.0,0000320335-26-000216,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,113465499.0,0000352541-16-000076,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,227687330.0,0000352541-17-000017,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,231356336.0,0000352541-18-000019,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,236074475.0,0000352541-19-000013,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,245031019.0,0000352541-20-000021,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,249881050.0,0000352541-21-000022,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,250478681.0,0000352541-22-000020,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,251137522.0,0000352541-23-000017,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,256100293.0,0000352541-24-000014,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,256692381.0,0000352541-25-000014,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
352541,ALLIANT ENERGY CORP,257140829.0,0000352541-26-000007,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,177027000.0,0001193125-16-457703,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,178617000.0,0001193125-17-038619,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,181426000.0,0001193125-18-038261,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,184060000.0,0001193125-19-032304,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,188247000.0,0001193125-20-028191,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,193740000.0,0001564590-21-004555,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,208542000.0,0001564590-22-005714,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,212094000.0,0000950170-23-002456,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,216800000.0,0000950170-24-013370,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,254700000.0,0000950170-25-021775,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,257100000.0,0001628280-26-008662,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
354190,ARTHUR J. GALLAGHER & CO.,256300000.0,0001628280-26-053489,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",1267881263.0,0000354950-15-000049,2015-11-17,,,,,,2015,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",1218160970.0,0000354950-16-000094,2016-11-15,,,,,,2016,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",1090831020.0,0000354950-19-000066,2019-11-19,,,,,,2019,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",1076600781.0,0000354950-20-000103,2020-11-17,,,,,,2020,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",1044239177.0,0000354950-21-000234,2021-11-16,,,,,,2021,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",1019186022.0,0000354950-22-000239,2022-11-15,,,,,,2022,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",995511485.0,0001628280-25-053868,2025-11-18,,,,,,2025,EntityCommonStockSharesOutstanding
354950,"HOME DEPOT, INC.",997116682.0,0001628280-26-038247,2026-05-19,,,,,,2026,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,298198651.0,0000702165-16-000162,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,290553713.0,0000702165-17-000018,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,283997242.0,0000702165-18-000011,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,267455326.0,0000702165-19-000012,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,257844180.0,0000702165-20-000011,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,251911634.0,0000702165-21-000006,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,239777444.0,0000702165-22-000007,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,227782202.0,0000702165-23-000010,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,225881508.0,0000702165-24-000005,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,226434128.0,0000702165-25-000008,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORPORATION,224572025.0,0001628280-26-006268,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
702165,NORFOLK SOUTHERN CORP,224608373.0,0001628280-26-049326,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,158893928.0,0001628280-16-010687,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,162843881.0,0000707549-17-000010,2017-01-26,,,,,,2016,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,162952484.0,0000707549-18-000016,2018-01-25,,,,,,2017,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,152593454.0,0000707549-19-000008,2019-01-28,,,,,,2018,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,145548470.0,0000707549-20-000020,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,142908315.0,0000707549-21-000017,2021-01-29,,,,,,2020,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,139500143.0,0000707549-22-000012,2022-01-28,,,,,,2021,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,134936209.0,0000707549-23-000008,2023-01-26,,,,,,2022,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,131103000.0,0000707549-24-000016,2024-01-25,,,,,,2023,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,1283662000.0,0000707549-25-000014,2025-01-29,,,,,,2024,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,1248771000.0,0000707549-26-000009,2026-01-27,,,,,,2025,EntityCommonStockSharesOutstanding
707549,LAM RESEARCH CORPORATION,1251321000.0,0000707549-26-000037,2026-08-04,,,,,,2026,EntityCommonStockSharesOutstanding
711404,"The Cooper Companies, Inc.",48391028.0,0000711404-16-000026,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
711404,"The Cooper Companies, Inc.",48936183.0,0000711404-17-000010,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
711404,"The Cooper Companies, Inc.",49022319.0,0000711404-18-000014,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
711404,"The Cooper Companies, Inc.",49232061.0,0000711404-18-000047,2018-11-30,,,,,,2018,EntityCommonStockSharesOutstanding
711404,"The Cooper Companies, Inc.",49062354.0,0000711404-19-000051,2019-11-30,,,,,,2019,EntityCommonStockSharesOutstanding
711404,"The Cooper Companies, Inc.",49123730.0,0000711404-20-000042,2020-12-01,,,,,,2020,EntityCommonStockSharesOutstanding
711404,"COOPER COMPANIES, INC.",49408020.0,0000711404-21-000038,2021-12-01,,,,,,2021,EntityCommonStockSharesOutstanding
711404,"THE COOPER COMPANIES, INC.",49354384.0,0000711404-22-000053,2022-12-01,,,,,,2022,EntityCommonStockSharesOutstanding
711404,"THE COOPER COMPANIES, INC.",49525982.0,0000711404-23-000072,2023-12-01,,,,,,2023,EntityCommonStockSharesOutstanding
711404,"THE COOPER COMPANIES, INC.",199582626.0,0000711404-24-000074,2024-11-29,,,,,,2024,EntityCommonStockSharesOutstanding
711404,"THE COOPER COMPANIES, INC.",195978026.0,0001628280-25-055615,2025-12-01,,,,,,2025,EntityCommonStockSharesOutstanding
711404,"The Cooper Companies, Inc.",195030630.0,0001628280-26-041305,2026-06-01,,,,,,2026,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC.",501105185.0,0001193125-16-482577,2016-02-12,,,,,,2015,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC.",486156269.0,0001193125-17-155982,2017-02-10,,,,,,2016,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC.",471590384.0,0000713676-18-000032,2018-02-09,,,,,,2017,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC.",453612522.0,0000713676-19-000015,2019-02-08,,,,,,2018,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC.",428726784.0,0000713676-20-000042,2020-02-06,,,,,,2019,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC.",424020492.0,0000713676-21-000025,2021-02-05,,,,,,2020,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC",418454799.0,0000713676-22-000019,2022-02-04,,,,,,2021,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC",399682159.0,0000713676-23-000020,2023-02-03,,,,,,2022,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC",397808112.0,0000713676-24-000028,2024-02-02,,,,,,2023,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC",395749583.0,0000713676-25-000027,2025-02-03,,,,,,2024,EntityCommonStockSharesOutstanding
713676,"PNC FINANCIAL SERVICES GROUP, INC",403370923.0,0000713676-26-000020,2026-02-03,,,,,,2025,EntityCommonStockSharesOutstanding
713676,"PNC Financial Services Group, Inc.",398943667.0,0001628280-26-053170,2026-07-20,,,,,,2026,EntityCommonStockSharesOutstanding
715957,"DOMINION ENERGY, INC",596419295.0,0001193125-16-480850,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
715957,"DOMINION ENERGY, INC",838000325.0,0001193125-20-054469,2020-02-14,,,,,,2019,EntityCommonStockSharesOutstanding
715957,"DOMINION ENERGY, INC",805648140.0,0001564590-21-008442,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
715957,"DOMINION ENERGY, INC.",810463489.0,0001564590-22-006589,2022-02-11,,,,,,2021,EntityCommonStockSharesOutstanding
719955,"Williams-Sonoma, Inc.",89843783.0,0001193125-15-401464,2015-11-29,,,,,,2015,EntityCommonStockSharesOutstanding
719955,"Williams-Sonoma, Inc.",87845738.0,0001193125-16-787485,2016-11-27,,,,,,2016,EntityCommonStockSharesOutstanding
719955,"Williams-Sonoma, Inc.",84175180.0,0001193125-17-362895,2017-11-26,,,,,,2017,EntityCommonStockSharesOutstanding
719955,"Williams-Sonoma, Inc.",80155276.0,0001193125-18-344956,2018-11-25,,,,,,2018,EntityCommonStockSharesOutstanding
719955,"Williams-Sonoma, Inc.",77467381.0,0001193125-19-312802,2019-12-01,,,,,,2019,EntityCommonStockSharesOutstanding
719955,"Williams-Sonoma, Inc.",76587716.0,0001193125-20-310847,2020-11-29,,,,,,2020,EntityCommonStockSharesOutstanding
719955,"WILLIAMS-SONOMA, INC.",72954519.0,0001628280-21-024590,2021-11-28,,,,,,2021,EntityCommonStockSharesOutstanding
719955,"WILLIAMS-SONOMA, INC.",66567436.0,0001628280-22-031309,2022-11-27,,,,,,2022,EntityCommonStockSharesOutstanding
719955,"WILLIAMS-SONOMA, INC.",64144519.0,0001628280-23-040136,2023-11-26,,,,,,2023,EntityCommonStockSharesOutstanding
719955,"WILLIAMS-SONOMA, INC.",123099943.0,0001628280-24-048978,2024-11-17,,,,,,2024,EntityCommonStockSharesOutstanding
719955,"WILLIAMS-SONOMA, INC.",119380711.0,0000719955-25-000049,2025-11-23,,,,,,2025,EntityCommonStockSharesOutstanding
719955,"WILLIAMS-SONOMA, INC.",117746611.0,0000719955-26-000131,2026-05-17,,,,,,2026,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",141268377.0,0000720005-16-000103,2016-02-05,,,,,,2015,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",143686015.0,0000720005-17-000019,2017-02-03,,,,,,2016,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",145614962.0,0000720005-18-000018,2018-02-07,,,,,,2017,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",141037985.0,0000720005-19-000013,2019-02-07,,,,,,2018,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",138723230.0,0000720005-19-000086,2019-11-25,,,,,,2019,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",137711152.0,0000720005-21-000013,2021-02-03,,,,,,2020,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",207602043.0,0000720005-22-000010,2022-02-03,,,,,,2021,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",215351531.0,0000720005-23-000022,2023-02-01,,,,,,2022,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",209027614.0,0000720005-24-000019,2024-02-05,,,,,,2023,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",204910034.0,0000720005-25-000025,2025-02-05,,,,,,2024,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",197091037.0,0000720005-26-000035,2026-02-04,,,,,,2025,EntityCommonStockSharesOutstanding
720005,"RAYMOND JAMES FINANCIAL, INC.",192361711.0,0000720005-26-000070,2026-08-03,,,,,,2026,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",329328935.0,0000721371-16-000207,2016-01-27,,,,,,2015,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",315454756.0,0000721371-17-000015,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",314706914.0,0000721371-18-000020,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",298016653.0,0000721371-19-000010,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",291783533.0,0000721371-20-000023,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",293667560.0,0000721371-21-000011,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",277061392.0,0000721371-22-000013,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",257639059.0,0000721371-23-000007,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",243233153.0,0001628280-24-002813,2024-01-26,,,,,,2023,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",241567993.0,0000721371-25-000013,2025-01-24,,,,,,2024,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",235316016.0,0000721371-26-000006,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
721371,"Cardinal Health, Inc.",232575728.0,0000721371-26-000038,2026-07-31,,,,,,2026,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1037455896.0,0000723125-16-000146,2016-01-07,,,,,,2015,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1102751846.0,0000723125-17-000005,2017-01-03,,,,,,2016,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1156314972.0,0000723125-17-000166,2017-12-15,,,,,,2017,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1121046809.0,0000723125-18-000156,2018-12-12,,,,,,2018,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1110873554.0,0000723125-19-000174,2019-12-13,,,,,,2019,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1118671492.0,0000723125-21-000012,2021-01-04,,,,,,2020,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1119777110.0,0000723125-22-000004,2022-01-03,,,,,,2021,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1091176552.0,0000723125-22-000072,2022-12-16,,,,,,2022,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1103908880.0,0000723125-23-000077,2023-12-14,,,,,,2023,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1114171932.0,0000723125-24-000047,2024-12-12,,,,,,2024,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1125509261.0,0000723125-25-000046,2025-12-10,,,,,,2025,EntityCommonStockSharesOutstanding
723125,"Micron Technology, Inc.",1129393151.0,0000723125-26-000015,2026-06-17,,,,,,2026,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,108130453.0,0000723254-16-000037,2015-12-31,,,,,,2015,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,105039128.0,0000723254-17-000002,2016-12-31,,,,,,2016,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,106488799.0,0000723254-18-000002,2017-12-31,,,,,,2017,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,104543895.0,0000723254-19-000002,2018-12-31,,,,,,2018,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,103750798.0,0000723254-20-000003,2019-12-31,,,,,,2019,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,105029963.0,0000723254-21-000002,2020-12-31,,,,,,2020,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,103732576.0,0000723254-22-000002,2021-12-31,,,,,,2021,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,101620479.0,0000723254-23-000003,2022-12-31,,,,,,2022,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,101371435.0,0000723254-24-000005,2023-12-31,,,,,,2023,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,403543932.0,0000723254-25-000003,2024-12-31,,,,,,2024,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,399889646.0,0000723254-26-000002,2025-12-31,,,,,,2025,EntityCommonStockSharesOutstanding
723254,Cintas Corporation,400169561.0,0000723254-26-000028,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
723531,"Paychex, Inc.",360946213.0,0000723531-15-000030,2015-11-30,,,,,,2015,EntityCommonStockSharesOutstanding
723531,"PAYCHEX, INC.",358843180.0,0000723531-16-000061,2016-11-30,,,,,,2016,EntityCommonStockSharesOutstanding
723531,"PAYCHEX, INC.",359185462.0,0000723531-17-000059,2017-11-30,,,,,,2017,EntityCommonStockSharesOutstanding
723531,"PAYCHEX, INC.",359091176.0,0000723531-18-000048,2018-11-30,,,,,,2018,EntityCommonStockSharesOutstanding
